Room Name,Day Name,Hour,Course Name,Instructor,Number of Chairs
12-0.049(مع ح14),الاثنين,17,إدارة و تمثيل البيانات(2),ضيف الله الصاعدي,31
12-0.049(مع ح14),الاثنين,18,إدارة و تمثيل البيانات(3),ضيف الله الصاعدي,31
12-0.049(مع ح14),الاثنين,19,إدارة و تمثيل البيانات(3),ضيف الله الصاعدي,31
12-0.049(مع ح14),الاثنين,20,Empty,,31
12-0.049(مع ح14),الاثنين,21,Empty,,31
12-0.049(مع ح14),الثلاثاء,8,Empty,,31
12-0.049(مع ح14),الثلاثاء,9,Empty,,31
12-0.049(مع ح14),الثلاثاء,10,متطلبات البرمجيات 1(2),عبدالهادي عيدروس,31
12-0.049(مع ح14),الثلاثاء,11,متطلبات البرمجيات 1(2),عبدالهادي عيدروس,31
12-0.049(مع ح14),الثلاثاء,12,Empty,,31
12-0.049(مع ح14),الثلاثاء,13,اساسيات تطوير الويب(8),اسماعيل داغستاني,31
12-0.049(مع ح14),الثلاثاء,14,اساسيات تطوير الويب(8),اسماعيل داغستاني,31
12-0.049(مع ح14),الثلاثاء,15,Empty,,31
12-0.049(مع ح14),الثلاثاء,16,تقنية المعلومات(1),عبدالعزيز باوشخه,31
12-0.049(مع ح14),الثلاثاء,17,تقنية المعلومات(1),عبدالعزيز باوشخه,31
12-0.049(مع ح14),الثلاثاء,18,Empty,,31
12-0.049(مع ح14),الثلاثاء,19,Empty,,31
12-0.049(مع ح14),الثلاثاء,20,Empty,,31
12-0.049(مع ح14),الثلاثاء,21,Empty,,31
12-0.049(مع ح14),الأربعاء,8,Empty,,31
12-0.049(مع ح14),الأربعاء,9,اساسيات تطوير الويب(1),مازن الشمراني,31
12-0.049(مع ح14),الأربعاء,10,برمجة الحاسب الآلي 1(24),فيصل نجار,31
12-0.049(مع ح14),الأربعاء,11,برمجة الحاسب الآلي 1(24),فيصل نجار,31
12-0.049(مع ح14),الأربعاء,12,Empty,,31
12-0.049(مع ح14),الأربعاء,13,برمجة الحاسب الآلي 1(32),فيصل نجار,31
12-0.049(مع ح14),الأربعاء,14,برمجة الحاسب الآلي 1(32),فيصل نجار,31
12-0.049(مع ح14),الأربعاء,15,Empty,,31
12-0.049(مع ح14),الأربعاء,16,برمجة الحاسب الآلي 1(10),رامي الغامدي,31
12-0.049(مع ح14),الأربعاء,17,برمجة الحاسب الآلي 1(10),رامي الغامدي,31
12-0.049(مع ح14),الأربعاء,18,Empty,,31
12-0.049(مع ح14),الأربعاء,19,Empty,,31
12-0.049(مع ح14),الأربعاء,20,Empty,,31
12-0.049(مع ح14),الأربعاء,21,Empty,,31
12-0.049(مع ح14),الخميس,8,Empty,,31
12-0.049(مع ح14),الخميس,9,Empty,,31
12-0.049(مع ح14),الخميس,10,برمجة الحاسب الآلي 1(14),سعيد الطلحي,31
12-0.049(مع ح14),الخميس,11,برمجة الحاسب الآلي 1(14),سعيد الطلحي,31
12-0.049(مع ح14),الخميس,12,Empty,,31
12-0.049(مع ح14),الخميس,13,اساسيات تطوير الويب(10),اسماعيل داغستاني,31
12-0.049(مع ح14),الخميس,14,اساسيات تطوير الويب(10),اسماعيل داغستاني,31
12-0.049(مع ح14),الخميس,15,Empty,,31
12-0.049(مع ح14),الخميس,16,برمجة الحاسب الآلي 1(142),محمد نور,31
12-0.049(مع ح14),الخميس,17,برمجة الحاسب الآلي 1(142),محمد نور,31
12-0.049(مع ح14),الخميس,18,برمجة الحاسب الآلي 1(144),محمد نور,31
12-0.049(مع ح14),الخميس,19,برمجة الحاسب الآلي 1(144),محمد نور,31
12-0.049(مع ح14),الخميس,20,Empty,,31
12-0.049(مع ح14),الخميس,21,Empty,,31
12-0.051(مع ح5),الأحد,8,Empty,,21
12-0.051(مع ح5),الأحد,9,Empty,,21
12-0.051(مع ح5),الأحد,10,Empty,,21
12-0.051(مع ح5),الأحد,11,Empty,,21
12-0.051(مع ح5),الأحد,12,Empty,,21
12-0.051(مع ح5),الأحد,13,Empty,,21
12-0.051(مع ح5),الأحد,14,Empty,,21
12-0.051(مع ح5),الأحد,15,Empty,,21
12-0.051(مع ح5),الأحد,16,تقنيات الانترنت(1),تركي العنزي,21
12-0.051(مع ح5),الأحد,17,تقنيات الانترنت(1),تركي العنزي,21
12-0.051(مع ح5),الأحد,18,Empty,,21
12-0.051(مع ح5),الأحد,19,Empty,,21
12-0.051(مع ح5),الأحد,20,Empty,,21
12-0.051(مع ح5),الأحد,21,Empty,,21
12-0.051(مع ح5),الاثنين,8,برمجة الحاسب الآلي 1(37),فيصل نجار,21
12-0.051(مع ح5),الاثنين,9,برمجة الحاسب الآلي 1(37),فيصل نجار,21
12-0.051(مع ح5),الاثنين,10,Empty,,21
12-0.051(مع ح5),الاثنين,11,Empty,,21
12-0.051(مع ح5),الاثنين,12,Empty,,21
12-0.051(مع ح5),الاثنين,13,برمجة الحاسب الآلي 1(27),فيصل نجار,21
12-0.051(مع ح5),الاثنين,14,برمجة الحاسب الآلي 1(27),فيصل نجار,21
12-0.051(مع ح5),الاثنين,15,Empty,,21
12-0.051(مع ح5),الاثنين,16,Empty,,21
12-0.051(مع ح5),الاثنين,17,Empty,,21
12-0.051(مع ح5),الاثنين,18,Empty,,21
12-0.051(مع ح5),الاثنين,19,Empty,,21
12-0.051(مع ح5),الاثنين,20,Empty,,21
12-0.051(مع ح5),الاثنين,21,Empty,,21
12-0.051(مع ح5),الثلاثاء,8,جمع و تهيئة البيانات(1),ادريس الصلبي,21
12-0.051(مع ح5),الثلاثاء,9,جمع و تهيئة البيانات(1),ادريس الصلبي,21
12-0.051(مع ح5),الثلاثاء,10,برمجة الحاسب الآلي 1(7),سعيد الطلحي,21
12-0.051(مع ح5),الثلاثاء,11,برمجة الحاسب الآلي 1(7),سعيد الطلحي,21
12-0.051(مع ح5),الثلاثاء,12,Empty,,21
12-0.051(مع ح5),الثلاثاء,13,برمجة الحاسب الآلي 1(3),سعيد الطلحي,21
12-0.051(مع ح5),الثلاثاء,14,برمجة الحاسب الآلي 1(3),سعيد الطلحي,21
12-0.051(مع ح5),الثلاثاء,15,Empty,,21
12-0.051(مع ح5),الثلاثاء,16,جمع و تهيئة البيانات(4),ادريس الصلبي,21
12-0.051(مع ح5),الثلاثاء,17,جمع و تهيئة البيانات(4),ادريس الصلبي,21
12-0.051(مع ح5),الثلاثاء,18,Empty,,21
12-0.051(مع ح5),الثلاثاء,19,Empty,,21
12-0.051(مع ح5),الثلاثاء,20,Empty,,21
12-0.051(مع ح5),الثلاثاء,21,Empty,,21
12-0.051(مع ح5),الأربعاء,8,نمذجة البيانات 2(1),محمد حلواني,21
12-0.051(مع ح5),الأربعاء,9,نمذجة البيانات 2(1),محمد حلواني,21
12-0.051(مع ح5),الأربعاء,10,برمجة الحاسب الآلي 1(22),رامي الغامدي,21
12-0.051(مع ح5),الأربعاء,11,برمجة الحاسب الآلي 1(22),رامي الغامدي,21
12-0.051(مع ح5),الأربعاء,12,Empty,,21
12-0.051(مع ح5),الأربعاء,13,برمجة الحاسب الآلي 1(30),رامي الغامدي,21
12-0.051(مع ح5),الأربعاء,14,برمجة الحاسب الآلي 1(30),رامي الغامدي,21
12-0.051(مع ح5),الأربعاء,15,Empty,,21
12-0.051(مع ح5),الأربعاء,16,الحوسبة المتوازية(2),فيصل العصيمي,21
12-0.051(مع ح5),الأربعاء,17,الحوسبة المتوازية(2),فيصل العصيمي,21
12-0.051(مع ح5),الأربعاء,18,برمجة الحاسب الآلي 1(19),فيصل نجار,21
12-0.051(مع ح5),الأربعاء,19,برمجة الحاسب الآلي 1(19),فيصل نجار,21
12-0.051(مع ح5),الأربعاء,20,Empty,,21
12-0.051(مع ح5),الأربعاء,21,Empty,,21
12-0.051(مع ح5),الخميس,8,برمجة الحاسب الآلي 1(25),فيصل نجار,21
12-0.051(مع ح5),الخميس,9,برمجة الحاسب الآلي 1(25),فيصل نجار,21
12-0.051(مع ح5),الخميس,10,برمجة الحاسب الآلي 1(5),رامي الغامدي,21
12-0.051(مع ح5),الخميس,11,برمجة الحاسب الآلي 1(5),رامي الغامدي,21
12-0.051(مع ح5),الخميس,12,Empty,,21
12-0.051(مع ح5),الخميس,13,برمجة الحاسب الآلي 1(15),فيصل نجار,21
12-0.051(مع ح5),الخميس,14,برمجة الحاسب الآلي 1(15),فيصل نجار,21
12-0.051(مع ح5),الخميس,15,Empty,,21
12-0.051(مع ح5),الخميس,16,برمجة الحاسب الآلي 1(34),رامي الغامدي,21
12-0.051(مع ح5),الخميس,17,برمجة الحاسب الآلي 1(34),رامي الغامدي,21
12-0.051(مع ح5),الخميس,18,Empty,,21
12-0.051(مع ح5),الخميس,19,Empty,,21
12-0.051(مع ح5),الخميس,20,Empty,,21
12-0.051(مع ح5),الخميس,21,Empty,,21
12-0.052(مع ح6),الأحد,8,Empty,,20
12-0.052(مع ح6),الأحد,9,Empty,,20
12-0.052(مع ح6),الأحد,10,Empty,,20
12-0.052(مع ح6),الأحد,11,Empty,,20
12-0.052(مع ح6),الأحد,12,Empty,,20
12-0.052(مع ح6),الأحد,13,التصميم الرقمي المنطقي(1),محمد التركستاني,20
12-0.052(مع ح6),الأحد,14,التصميم الرقمي المنطقي(1),محمد التركستاني,20
12-0.052(مع ح6),الأحد,15,Empty,,20
12-0.052(مع ح6),الأحد,16,Empty,,20
12-0.052(مع ح6),الأحد,17,Empty,,20
12-0.052(مع ح6),الأحد,18,Empty,,20
12-0.052(مع ح6),الأحد,19,Empty,,20
12-0.052(مع ح6),الأحد,20,Empty,,20
12-0.052(مع ح6),الأحد,21,Empty,,20
12-0.052(مع ح6),الثلاثاء,8,Empty,,20
12-0.052(مع ح6),الثلاثاء,9,Empty,,20
12-0.052(مع ح6),الثلاثاء,10,التصميم الرقمي المنطقي(1),محمد التركستاني,20
12-0.052(مع ح6),الثلاثاء,11,Empty,,20
12-0.052(مع ح6),الثلاثاء,12,Empty,,20
12-0.052(مع ح6),الثلاثاء,13,Empty,,20
12-0.052(مع ح6),الثلاثاء,14,Empty,,20
12-0.052(مع ح6),الثلاثاء,15,Empty,,20
12-0.052(مع ح6),الثلاثاء,16,Empty,,20
12-0.052(مع ح6),الثلاثاء,17,Empty,,20
12-0.052(مع ح6),الثلاثاء,18,Empty,,20
12-0.052(مع ح6),الثلاثاء,19,Empty,,20
12-0.052(مع ح6),الثلاثاء,20,Empty,,20
12-0.052(مع ح6),الثلاثاء,21,Empty,,20
12-0.052(مع ح6),الأربعاء,8,Empty,,20
12-0.052(مع ح6),الأربعاء,9,Empty,,20
12-0.052(مع ح6),الأربعاء,10,Empty,,20
12-0.052(مع ح6),الأربعاء,11,Empty,,20
12-0.052(مع ح6),الأربعاء,12,Empty,,20
12-0.052(مع ح6),الأربعاء,13,أساسيات الخوارزميات(6),خالد الطرميسي,20
12-0.052(مع ح6),الأربعاء,14,Empty,,20
12-0.052(مع ح6),الأربعاء,15,Empty,,20
12-0.052(مع ح6),الأربعاء,16,اساسيات تطوير الويب(2),مازن الشمراني,20
12-0.052(مع ح6),الأربعاء,17,Empty,,20
12-0.052(مع ح6),الأربعاء,18,Empty,,20
12-0.052(مع ح6),الأربعاء,19,Empty,,20
12-0.052(مع ح6),الأربعاء,20,Empty,,20
12-0.052(مع ح6),الأربعاء,21,Empty,,20
12-0.057(مع ح11),الأحد,8,Empty,,25
12-0.057(مع ح11),الأحد,9,تنظيم وعمارة الحاسب(3),عبدالباسط عابد,25
12-0.057(مع ح11),الأحد,10,تنظيم وعمارة الحاسب(3),عبدالباسط عابد,25
12-0.057(مع ح11),الأحد,11,تنظيم وعمارة الحاسب(3),عبدالباسط عابد,25
12-0.057(مع ح11),الأحد,12,Empty,,25
12-0.057(مع ح11),الأحد,13,Empty,,25
12-0.057(مع ح11),الأحد,14,Empty,,25
12-0.057(مع ح11),الأحد,15,Empty,,25
12-0.057(مع ح11),الأحد,16,شبكات الحاسب الآلي(1),محمد التركستاني,25
12-0.057(مع ح11),الأحد,17,شبكات الحاسب الآلي(1),محمد التركستاني,25
12-0.057(مع ح11),الأحد,18,شبكات الحاسب الآلي(1),محمد التركستاني,25
12-0.057(مع ح11),الأحد,19,Empty,,25
12-0.057(مع ح11),الأحد,20,Empty,,25
12-0.057(مع ح11),الأحد,21,Empty,,25
12-0.057(مع ح11),الاثنين,8,Empty,,25
12-0.057(مع ح11),الاثنين,9,Empty,,25
12-0.057(مع ح11),الاثنين,10,Empty,,25
12-0.057(مع ح11),الاثنين,11,أساسيات الشبكات و تطبيقاتها(3),خالد خياط,25
12-0.057(مع ح11),الاثنين,12,Empty,,25
12-0.057(مع ح11),الاثنين,13,أساسيات الشبكات و تطبيقاتها(3),خالد خياط,25
12-0.057(مع ح11),الاثنين,14,أساسيات الشبكات و تطبيقاتها(3),خالد خياط,25
12-0.057(مع ح11),الاثنين,15,Empty,,25
12-0.057(مع ح11),الاثنين,16,أساسيات الشبكات و تطبيقاتها(2),خالد خياط,25
12-0.057(مع ح11),الاثنين,17,أساسيات الشبكات و تطبيقاتها(2),خالد خياط,25
12-0.057(مع ح11),الاثنين,18,أساسيات الشبكات و تطبيقاتها(2),خالد خياط,25
12-0.057(مع ح11),الاثنين,19,Empty,,25
12-0.057(مع ح11),الاثنين,20,Empty,,25
12-0.057(مع ح11),الاثنين,21,Empty,,25
12-0.057(مع ح11),الثلاثاء,8,Empty,,25
12-0.057(مع ح11),الثلاثاء,9,Empty,,25
12-0.057(مع ح11),الثلاثاء,10,Empty,,25
12-0.057(مع ح11),الثلاثاء,11,أساسيات الشبكات و تطبيقاتها(1),خالد خياط,25
12-0.057(مع ح11),الثلاثاء,12,Empty,,25
12-0.057(مع ح11),الثلاثاء,13,أساسيات الشبكات و تطبيقاتها(1),خالد خياط,25
12-0.057(مع ح11),الثلاثاء,14,أساسيات الشبكات و تطبيقاتها(1),خالد خياط,25
12-0.057(مع ح11),الثلاثاء,15,Empty,,25
12-0.057(مع ح11),الثلاثاء,16,الاشارات والنظم(2),عمران تصدق,25
12-0.057(مع ح11),الثلاثاء,17,الاشارات والنظم(2),عمران تصدق,25
12-0.057(مع ح11),الثلاثاء,18,الاشارات والنظم(2),عمران تصدق,25
12-0.057(مع ح11),الثلاثاء,19,Empty,,25
12-0.057(مع ح11),الثلاثاء,20,Empty,,25
12-0.057(مع ح11),الثلاثاء,21,Empty,,25
12-0.057(مع ح11),الأربعاء,8,أساسيات الشبكات و تطبيقاتها(4),عمار جعفر,25
12-0.057(مع ح11),الأربعاء,9,أساسيات الشبكات و تطبيقاتها(4),عمار جعفر,25
12-0.057(مع ح11),الأربعاء,10,أساسيات الشبكات و تطبيقاتها(4),عمار جعفر,25
12-0.057(مع ح11),الأربعاء,11,أساسيات الشبكات و تطبيقاتها(6),عمار جعفر,25
12-0.057(مع ح11),الأربعاء,12,Empty,,25
12-0.057(مع ح11),الأربعاء,13,أساسيات الشبكات و تطبيقاتها(6),عمار جعفر,25
12-0.057(مع ح11),الأربعاء,14,أساسيات الشبكات و تطبيقاتها(6),عمار جعفر,25
12-0.057(مع ح11),الأربعاء,15,Empty,,25
12-0.057(مع ح11),الأربعاء,16,أساسيات الشبكات و تطبيقاتها(5),خالد خياط,25
12-0.057(مع ح11),الأربعاء,17,أساسيات الشبكات و تطبيقاتها(5),خالد خياط,25
12-0.057(مع ح11),الأربعاء,18,أساسيات الشبكات و تطبيقاتها(5),خالد خياط,25
12-0.057(مع ح11),الأربعاء,19,Empty,,25
12-0.057(مع ح11),الأربعاء,20,Empty,,25
12-0.057(مع ح11),الأربعاء,21,Empty,,25
12-0.057(مع ح11),الخميس,8,Empty,,25
12-0.057(مع ح11),الخميس,9,Empty,,25
12-0.057(مع ح11),الخميس,10,Empty,,25
12-0.057(مع ح11),الخميس,11,Empty,,25
12-0.057(مع ح11),الخميس,12,Empty,,25
12-0.057(مع ح11),الخميس,13,برمجة الحاسب الآلي 1(146),محمد نور,25
12-0.057(مع ح11),الخميس,14,برمجة الحاسب الآلي 1(146),محمد نور,25
12-0.057(مع ح11),الخميس,15,Empty,,25
12-0.057(مع ح11),الخميس,16,Empty,,25
12-0.057(مع ح11),الخميس,17,Empty,,25
12-0.057(مع ح11),الخميس,18,Empty,,25
12-0.057(مع ح11),الخميس,19,Empty,,25
12-0.057(مع ح11),الخميس,20,Empty,,25
12-0.057(مع ح11),الخميس,21,Empty,,25
12-0.058(مع ح12),الأحد,8,Empty,,13
12-0.058(مع ح12),الأحد,9,Empty,,13
12-0.058(مع ح12),الأحد,10,Empty,,13
12-0.058(مع ح12),الأحد,11,Empty,,13
12-0.058(مع ح12),الأحد,12,Empty,,13
12-0.058(مع ح12),الأحد,13,Empty,,13
12-0.058(مع ح12),الأحد,14,بناء نظم البرمجيات(1),محمد نور,13
12-0.058(مع ح12),الأحد,15,Empty,,13
12-0.058(مع ح12),الأحد,16,بناء نظم البرمجيات(2),محمد نور,13
12-0.058(مع ح12),الأحد,17,Empty,,13
12-0.058(مع ح12),الأحد,18,Empty,,13
12-0.058(مع ح12),الأحد,19,Empty,,13
12-0.058(مع ح12),الأحد,20,Empty,,13
12-0.058(مع ح12),الأحد,21,Empty,,13
12-0.058(مع ح12),الثلاثاء,8,Empty,,13
12-0.058(مع ح12),الثلاثاء,9,Empty,,13
12-0.058(مع ح12),الثلاثاء,10,Empty,,13
12-0.058(مع ح12),الثلاثاء,11,Empty,,13
12-0.058(مع ح12),الثلاثاء,12,Empty,,13
12-0.058(مع ح12),الثلاثاء,13,بناء نظم البرمجيات(1),محمد نور,13
12-0.058(مع ح12),الثلاثاء,14,بناء نظم البرمجيات(1),محمد نور,13
12-0.058(مع ح12),الثلاثاء,15,Empty,,13
12-0.058(مع ح12),الثلاثاء,16,بناء نظم البرمجيات(2),محمد نور,13
12-0.058(مع ح12),الثلاثاء,17,بناء نظم البرمجيات(2),محمد نور,13
12-0.058(مع ح12),الثلاثاء,18,Empty,,13
12-0.058(مع ح12),الثلاثاء,19,Empty,,13
12-0.058(مع ح12),الثلاثاء,20,Empty,,13
12-0.058(مع ح12),الثلاثاء,21,Empty,,13
12-0.065(مع ح7),الأحد,8,Empty,,25
12-0.065(مع ح7),الأحد,9,Empty,,25
12-0.065(مع ح7),الأحد,10,Empty,,25
12-0.065(مع ح7),الأحد,11,النظم والدوائر الإلكترونية الرقمية(3),احمد الزهراني,25
12-0.065(مع ح7),الأحد,12,Empty,,25
12-0.065(مع ح7),الأحد,13,النظم والدوائر الإلكترونية الرقمية(3),احمد الزهراني,25
12-0.065(مع ح7),الأحد,14,النظم والدوائر الإلكترونية الرقمية(3),احمد الزهراني,25
12-0.065(مع ح7),الأحد,15,Empty,,25
12-0.065(مع ح7),الأحد,16,الاشارات والنظم(1),عمران تصدق,25
12-0.065(مع ح7),الأحد,17,الاشارات والنظم(1),عمران تصدق,25
12-0.065(مع ح7),الأحد,18,الاشارات والنظم(1),عمران تصدق,25
12-0.065(مع ح7),الأحد,19,Empty,,25
12-0.065(مع ح7),الأحد,20,Empty,,25
12-0.065(مع ح7),الأحد,21,Empty,,25
12-0.065(مع ح7),الاثنين,8,متطلبات البرمجيات 1(4),عبدالهادي عيدروس,25
12-0.065(مع ح7),الاثنين,9,متطلبات البرمجيات 1(4),عبدالهادي عيدروس,25
12-0.065(مع ح7),الاثنين,10,Empty,,25
12-0.065(مع ح7),الاثنين,11,تنسيق الحاسب الالي(2),حسين البركاتي,25
12-0.065(مع ح7),الاثنين,12,Empty,,25
12-0.065(مع ح7),الاثنين,13,تنسيق الحاسب الالي(2),حسين البركاتي,25
12-0.065(مع ح7),الاثنين,14,تنسيق الحاسب الالي(2),حسين البركاتي,25
12-0.065(مع ح7),الاثنين,15,Empty,,25
12-0.065(مع ح7),الاثنين,16,أنظمة اتصال الحاسب(2),عمران تصدق,25
12-0.065(مع ح7),الاثنين,17,أنظمة اتصال الحاسب(2),عمران تصدق,25
12-0.065(مع ح7),الاثنين,18,أنظمة اتصال الحاسب(2),عمران تصدق,25
12-0.065(مع ح7),الاثنين,19,Empty,,25
12-0.065(مع ح7),الاثنين,20,Empty,,25
12-0.065(مع ح7),الاثنين,21,Empty,,25
12-0.065(مع ح7),الثلاثاء,8,Empty,,25
12-0.065(مع ح7),الثلاثاء,9,Empty,,25
12-0.065(مع ح7),الثلاثاء,10,Empty,,25
12-0.065(مع ح7),الثلاثاء,11,Empty,,25
12-0.065(مع ح7),الثلاثاء,12,Empty,,25
12-0.065(مع ح7),الثلاثاء,13,Empty,,25
12-0.065(مع ح7),الثلاثاء,14,Empty,,25
12-0.065(مع ح7),الثلاثاء,15,Empty,,25
12-0.065(مع ح7),الثلاثاء,16,النظم والدوائر الإلكترونية الرقمية(2),احمد الزهراني,25
12-0.065(مع ح7),الثلاثاء,17,النظم والدوائر الإلكترونية الرقمية(2),احمد الزهراني,25
12-0.065(مع ح7),الثلاثاء,18,النظم والدوائر الإلكترونية الرقمية(2),احمد الزهراني,25
12-0.065(مع ح7),الثلاثاء,19,Empty,,25
12-0.065(مع ح7),الثلاثاء,20,Empty,,25
12-0.065(مع ح7),الثلاثاء,21,Empty,,25
12-0.065(مع ح7),الأربعاء,8,تنسيق الحاسب الالي(5),حسين البركاتي,25
12-0.065(مع ح7),الأربعاء,9,تنسيق الحاسب الالي(5),حسين البركاتي,25
12-0.065(مع ح7),الأربعاء,10,تنسيق الحاسب الالي(5),حسين البركاتي,25
12-0.065(مع ح7),الأربعاء,11,تنسيق الحاسب الالي(4),عمر سنبل,25
12-0.065(مع ح7),الأربعاء,12,Empty,,25
12-0.065(مع ح7),الأربعاء,13,تنسيق الحاسب الالي(4),عمر سنبل,25
12-0.065(مع ح7),الأربعاء,14,تنسيق الحاسب الالي(4),عمر سنبل,25
12-0.065(مع ح7),الأربعاء,15,Empty,,25
12-0.065(مع ح7),الأربعاء,16,أنظمة اتصال الحاسب(1),عمران تصدق,25
12-0.065(مع ح7),الأربعاء,17,أنظمة اتصال الحاسب(1),عمران تصدق,25
12-0.065(مع ح7),الأربعاء,18,أنظمة اتصال الحاسب(1),عمران تصدق,25
12-0.065(مع ح7),الأربعاء,19,Empty,,25
12-0.065(مع ح7),الأربعاء,20,Empty,,25
12-0.065(مع ح7),الأربعاء,21,Empty,,25
12-0.065(مع ح7),الخميس,8,Empty,,25
12-0.065(مع ح7),الخميس,9,Empty,,25
12-0.065(مع ح7),الخميس,10,Empty,,25
12-0.065(مع ح7),الخميس,11,شبكات الحاسب الآلي(2),محمد التركستاني,25
12-0.065(مع ح7),الخميس,12,Empty,,25
12-0.065(مع ح7),الخميس,13,شبكات الحاسب الآلي(2),محمد التركستاني,25
12-0.065(مع ح7),الخميس,14,شبكات الحاسب الآلي(2),محمد التركستاني,25
12-0.065(مع ح7),الخميس,15,Empty,,25
12-0.065(مع ح7),الخميس,16,Empty,,25
12-0.065(مع ح7),الخميس,17,Empty,,25
12-0.065(مع ح7),الخميس,18,Empty,,25
12-0.065(مع ح7),الخميس,19,Empty,,25
12-0.065(مع ح7),الخميس,20,Empty,,25
12-0.065(مع ح7),الخميس,21,Empty,,25
12-0.067(مع ح9),الاثنين,8,Empty,,37
12-0.067(مع ح9),الاثنين,9,Empty,,37
12-0.067(مع ح9),الاثنين,10,هياكل البيانات(2),عمر باجري,37
12-0.067(مع ح9),الاثنين,11,هياكل البيانات(2),عمر باجري,37
12-0.067(مع ح9),الاثنين,12,Empty,,37
12-0.067(مع ح9),الاثنين,13,Empty,,37
12-0.067(مع ح9),الاثنين,14,Empty,,37
12-0.067(مع ح9),الاثنين,15,Empty,,37
12-0.067(مع ح9),الاثنين,16,Empty,,37
12-0.067(مع ح9),الاثنين,17,Empty,,37
12-0.067(مع ح9),الاثنين,18,Empty,,37
12-0.067(مع ح9),الاثنين,19,Empty,,37
12-0.067(مع ح9),الاثنين,20,Empty,,37
12-0.067(مع ح9),الاثنين,21,Empty,,37
12-0.068(مع ح10),الأحد,8,Empty,,25
12-0.068(مع ح10),الأحد,9,Empty,,25
12-0.068(مع ح10),الأحد,10,Empty,,25
12-0.068(مع ح10),الأحد,11,Empty,,25
12-0.068(مع ح10),الأحد,12,Empty,,25
12-0.068(مع ح10),الأحد,13,Empty,,25
12-0.068(مع ح10),الأحد,14,Empty,,25
12-0.068(مع ح10),الأحد,15,Empty,,25
12-0.068(مع ح10),الأحد,16,الاحتمال والاحصاء للمهندسين(1),خالد المطيري,25
12-0.068(مع ح10),الأحد,17,الاحتمال والاحصاء للمهندسين(1),خالد المطيري,25
12-0.068(مع ح10),الأحد,18,الاحتمال والاحصاء للمهندسين(1),خالد المطيري,25
12-0.068(مع ح10),الأحد,19,Empty,,25
12-0.068(مع ح10),الأحد,20,Empty,,25
12-0.068(مع ح10),الأحد,21,Empty,,25
12-0.068(مع ح10),الاثنين,8,Empty,,25
12-0.068(مع ح10),الاثنين,9,Empty,,25
12-0.068(مع ح10),الاثنين,10,Empty,,25
12-0.068(مع ح10),الاثنين,11,Empty,,25
12-0.068(مع ح10),الاثنين,12,Empty,,25
12-0.068(مع ح10),الاثنين,13,Empty,,25
12-0.068(مع ح10),الاثنين,14,Empty,,25
12-0.068(مع ح10),الاثنين,15,Empty,,25
12-0.068(مع ح10),الاثنين,16,تنظيم وعمارة الحاسب(1),حسين البركاتي,25
12-0.068(مع ح10),الاثنين,17,تنظيم وعمارة الحاسب(1),حسين البركاتي,25
12-0.068(مع ح10),الاثنين,18,تنظيم وعمارة الحاسب(1),حسين البركاتي,25
12-0.068(مع ح10),الاثنين,19,Empty,,25
12-0.068(مع ح10),الاثنين,20,Empty,,25
12-0.068(مع ح10),الاثنين,21,Empty,,25
12-0.068(مع ح10),الثلاثاء,8,Empty,,25
12-0.068(مع ح10),الثلاثاء,9,Empty,,25
12-0.068(مع ح10),الثلاثاء,10,Empty,,25
12-0.068(مع ح10),الثلاثاء,11,Empty,,25
12-0.068(مع ح10),الثلاثاء,12,Empty,,25
12-0.068(مع ح10),الثلاثاء,13,تصميم واجهات المستخدم(1),ياسر الصالح,25
12-0.068(مع ح10),الثلاثاء,14,تصميم واجهات المستخدم(1),ياسر الصالح,25
12-0.068(مع ح10),الثلاثاء,15,Empty,,25
12-0.068(مع ح10),الثلاثاء,16,تصميم أنظمة الحاسبات الصغيرة(2),محمد الاهي,25
12-0.068(مع ح10),الثلاثاء,17,تصميم أنظمة الحاسبات الصغيرة(2),محمد الاهي,25
12-0.068(مع ح10),الثلاثاء,18,تصميم أنظمة الحاسبات الصغيرة(2),محمد الاهي,25
12-0.068(مع ح10),الثلاثاء,19,Empty,,25
12-0.068(مع ح10),الثلاثاء,20,Empty,,25
12-0.068(مع ح10),الثلاثاء,21,Empty,,25
12-0.068(مع ح10),الأربعاء,8,Empty,,25
12-0.068(مع ح10),الأربعاء,9,Empty,,25
12-0.068(مع ح10),الأربعاء,10,اختبار الاختراق والقرصنة الأخلاقية(2),ايمن العكرمي,25
12-0.068(مع ح10),الأربعاء,11,اختبار الاختراق والقرصنة الأخلاقية(2),ايمن العكرمي,25
12-0.068(مع ح10),الأربعاء,12,Empty,,25
12-0.068(مع ح10),الأربعاء,13,اختبار الاختراق والقرصنة الأخلاقية(2),ايمن العكرمي,25
12-0.068(مع ح10),الأربعاء,14,Empty,,25
12-0.068(مع ح10),الأربعاء,15,Empty,,25
12-0.068(مع ح10),الأربعاء,16,تقنيات الانترنت(1),تركي العنزي,25
12-0.068(مع ح10),الأربعاء,17,تقنيات الانترنت(1),تركي العنزي,25
12-0.068(مع ح10),الأربعاء,18,Empty,,25
12-0.068(مع ح10),الأربعاء,19,Empty,,25
12-0.068(مع ح10),الأربعاء,20,Empty,,25
12-0.068(مع ح10),الأربعاء,21,Empty,,25
